ID_Cliente,Saldo_Insoluto,Saldo_Vencido,Mora_Temprana,Castigos,Capital_Dispersado,Capital_Liquidado,Duración_Préstamo,Tasa_Interés,Estado_Préstamo
7989,,228.38,0,210.4960786,17149.72869,72435.72197,49,10.62858721,0
7990,5870.85,1595.68,,207.0097787,26330.0296,21571.24989,20,14.49192184,0
7991,6813.85,394.22,0,197.4070216,21239.76223,5086.0704,46,8.493641744,0
7992,4963.57,402.44,,131.0999954,18305.83568,18145.37786,53,12.20022889,0
7993,7458.44,257.03,0,130.8145664,14726.81092,14609.55629,58,9.951195304,0
7994,6362.03,331.54,0,258.4663563,24232.55794,14721.89337,31,10.9366558,0
7995,3938.84,169.12,0,244.1143353,19730.56286,13172.12224,37,,0
7996,8314.78,398.5,,251.5135586,21339.01118,17258.13516,37,8.654224839,1
7997,,1108.35,0,158.8589978,23022.20669,19275.93164,42,7.498280213,0
7998,3747.31,378.53,0,960.6080597,21328.76484,6467.113743,16,7.063990842,1
7999,7479.37,185.07,0,261.5900093,15750.90812,24422.72758,38,11.3423203,0
8000,8116.67,403.14,0,138.5672338,22606.34017,15648.54765,43,8.92723411,0
8001,4950.46,332.18,0,256.4941204,,15493.58723,36,15.09017149,1
8002,4244.52,221.86,1,170.6740204,,8726.028395,26,9.052805111,0
8003,4741.44,369.14,0,157.238335,23161.74187,12430.48639,34,11.34545054,0
8004,6072.1,240.96,0,198.404185,23627.72157,21115.80128,47,10.11028757,1
8005,6916.78,374.96,0,144.1499045,18019.68573,15309.04466,41,6.349410412,0
8006,5855.73,272.59,0,105.1553203,17832.21356,16870.91092,42,7.308038878,1
8007,5152.58,127.9,0,203.8014843,31133.93484,12924.63767,33,34.89488905,0
8008,7247.02,,,226.7132885,26628.79982,23868.45287,37,12.9378452,0
8009,4530.75,256.96,0,260.7645086,19758.97056,14310.32573,11,12.5970299,0
8010,6546.38,436.82,0,230.3487357,23414.14478,20087.29891,35,13.85541201,0
8011,4567.91,390.11,,298.2698592,15311.57585,14319.28194,37,5.559151026,0
8012,5646.53,462.39,0,268.0537488,17005.59369,16563.9138,36,7.261303659,0
8013,4829.66,465.36,0,,13765.45174,16584.89828,22,11.20958467,0
8014,4916.22,246.52,0,223.4309413,21428.30691,19160.55502,40,8.464892727,0
8015,4433.92,281.15,0,1307.525546,21486.82584,18324.46971,59,11.38850328,0
8016,7017.28,258.87,0,89.34889443,25419.13053,12866.68924,37,9.109245865,0
8017,3900.61,232.85,0,175.9971479,18939.83033,20215.6735,37,8.904518128,0
8018,3889.65,115.85,0,107.0759477,25332.93953,10544.37673,66,6.368131283,0
8019,8181.49,298.53,0,233.1548816,23264.56664,9674.046369,25,8.846501228,0
8020,6466.77,171.44,0,162.8618061,32296.15603,13688.61891,42,10.74133904,0
8021,1422.33,296.58,,350.9826571,28335.57987,16770.30541,55,8.024072234,0
8022,4152.11,511.58,0,,27460.78364,10399.83796,31,10.13738845,0
8023,2282.02,249.07,0,205.3181582,24178.41308,14649.76512,46,7.906462587,1
8024,3573.96,319.48,0,179.8866733,15528.87306,8768.559938,37,8.45111959,0
8025,,390.66,0,175.5584381,21463.97009,13786.97296,23,8.590014459,0
8026,4794.52,328.03,0,137.6739058,31237.77612,19373.26557,34,10.92927314,0
8027,3287.09,329.25,0,135.9925295,22534.77371,11203.82675,36,11.71649767,0
8028,5089.86,263.76,0,91.02534989,15891.10718,,28,13.67625882,0
8029,12811.59,276.81,0,227.2731151,21679.84734,16703.81178,17,11.55851187,0
8030,25621.84,204,0,178.7676617,15051.97583,11455.83924,31,10.72758812,0
8031,4377.63,384.6,,296.6814113,15719.02901,25902.83589,18,13.5497948,0
8032,7252.93,125.85,0,137.7929908,22064.49631,15863.94252,43,10.54905735,0
8033,7117.04,397.11,0,273.815726,23697.72962,19610.82241,43,11.22872104,1
8034,30890.09,159.63,1,278.6129668,16010.39015,9083.964178,21,11.91286625,0
8035,4510.08,396.26,1,263.8521583,17202.21766,17058.159,185,10.34739742,0
8036,7978.07,264.62,1,211.7398655,12868.12454,10472.5748,20,9.863788833,0
8037,2670.45,176.81,0,183.0897137,19353.52995,14194.01314,32,9.666970485,1
8038,14473.31,357.93,0,263.8033848,10269.86341,11614.78168,28,8.854398732,0
8039,24371.63,392.88,0,,18504.27499,19678.67288,42,9.007796978,1
8040,8381.06,1280.96,0,213.5353798,,,17,12.12405914,0
8041,4696.49,1860.31,0,197.8126027,11221.05308,15528.34607,48,7.806414997,0
8042,4725.13,357.46,0,155.4291569,14963.71041,21124.77842,51,10.27562179,0
8043,2837.13,167.94,0,213.9023486,19699.54161,75356.97197,34,49.76271808,0
8044,6418.89,429.24,1,237.0919126,19017.11506,19636.74063,20,7.149703097,0
8045,6429.76,277.63,0,153.4585895,19248.18536,23102.68325,11,11.67636701,0
8046,6183.61,113.78,0,223.0060094,21440.06448,15630.66951,49,7.327361152,0
8047,4056.17,230.11,0,88.54859063,58207.92716,16167.90688,60,8.509504217,1
8048,,207.66,0,147.5422329,23543.30034,19295.45975,37,9.82881503,0
8049,15301.58,283.4,1,177.1327139,92031.81442,21465.40058,22,,1
8050,5125.81,262.92,0,217.8668618,17019.01349,15576.92036,23,11.04156346,0
8051,3379.39,1589.47,0,243.4657375,10675.72264,12131.54601,50,53.10901341,0
8052,3233.88,293.05,,204.1411446,18662.11416,18899.55568,38,12.70332308,0
8053,4364.46,435.97,0,228.3297867,,17572.53281,122,9.47148757,0
8054,4266.27,342.45,0,191.9709048,20707.86068,18856.29387,64,13.99644832,0
8055,4193.03,345.77,0,220.2374071,20854.06427,18144.33678,49,11.00715619,0
8056,5699.67,416.52,0,217.5954533,18304.78168,15930.44925,43,10.26708802,0
8057,5118.57,261.12,0,872.7448436,19697.25739,16190.66479,29,6.406582858,0
8058,4567.77,173.81,0,182.2310062,14462.69336,18160.1028,51,11.95194543,0
8059,,420.7,1,230.0063586,19976.16981,8477.126735,47,11.07492379,1
8060,3512.71,313.58,0,290.6043904,17544.49241,,35,9.554938319,0
8061,5157.92,313.94,0,260.3409291,14376.00399,17024.90482,49,8.990023378,0
8062,5225.9,236.67,0,143.5441972,23773.5962,11192.39077,49,14.02689564,0
8063,2745.43,238.31,0,143.720913,12124.99952,15833.0129,39,42.03111605,0
8064,6493.54,384.67,,866.0921628,22621.42799,,22,10.69769716,0
8065,3677.85,398.47,0,204.9460669,22935.74071,16306.24561,24,10.06931647,0
8066,5135.46,378.38,0,202.4128128,,11705.74588,85,11.3768171,0
8067,6746.62,379.3,0,262.0140138,25152.04482,9264.784299,52,6.155260156,1
8068,6388.52,356.9,0,264.7556653,17258.29944,26092.01941,18,11.3451267,0
8069,5051.5,313.15,0,200.2832792,16944.21989,7174.87833,36,13.19967594,0
8070,4456.25,282.46,0,188.6151712,13998.2238,16516.11057,37,6.195571417,0
8071,6421.27,421.03,0,225.8373216,19957.78276,61803.0988,56,8.103248586,1
8072,6012.04,262.63,0,253.160066,15206.71128,19690.98046,22,55.65296611,0
8073,4072.45,337,0,227.6218405,16041.76879,9526.615362,40,9.732311751,0
8074,3807.66,1097.99,0,178.4227098,19673.12896,22237.66768,17,11.35934786,0
8075,1891.47,234.07,0,169.3873069,19882.46309,14437.22204,232,11.48870727,0
8076,5231.05,276.38,1,144.4698141,26279.66816,14009.35337,49,10.45033293,0
8077,4875.95,219.61,,209.6743424,24655.16426,13590.30905,36,13.52562836,0
8078,6704.29,379.79,0,231.1560049,22754.96121,12333.32874,35,11.50498486,0
8079,5538.58,165.2,0,236.7422597,19267.25191,66704.22574,46,7.348634848,0
8080,7001.34,309.92,0,257.5880185,17979.92023,18232.5929,29,11.40153325,0
8081,3953.95,313.25,0,274.01548,19867.03738,7252.217901,49,9.934749399,0
8082,6707.23,118.92,0,131.2517176,17218.58822,11629.5793,40,11.09511228,0
8083,4206.63,255.9,0,220.2381217,16495.34898,21728.12703,17,12.33622375,0
8084,6166.39,325.57,0,221.9629745,19606.03426,,58,13.23087738,0
8085,2811.86,342.87,0,196.3026796,15608.08203,12424.05565,38,10.16852913,0
8086,5352.7,279.57,0,158.5827715,15915.37284,,32,11.67677663,1
8087,2022.97,367.69,0,272.2314917,24774.37044,9733.95325,38,7.839588218,0
8088,4599.29,289.07,0,170.5699744,13101.60454,19419.91868,27,9.072753542,0
8089,5660.53,301.37,0,90.37155703,14801.11198,11298.22242,34,8.874650674,0
8090,4218.55,325.17,0,201.0036143,26366.36913,18620.40191,45,12.06820873,1
8091,3424.34,392.7,0,188.1068167,18039.30395,10587.68417,44,13.45449581,0
8092,6269.18,232.43,0,292.8848636,26880.13006,14434.14273,43,16.37850862,0
8093,4844.81,251.32,0,224.4846977,14163.1744,14689.10452,37,11.72256835,0
8094,21328.22,233.11,0,184.7368627,20368.91085,11608.54925,26,12.24839011,0
8095,5062.84,266.78,0,190.1572455,23859.13608,15346.30641,203,6.539107708,0
8096,8955,442.62,0,189.5798246,15470.14233,5478.448961,45,6.423992163,1
8097,6730.25,357.27,0,1554.283344,28371.66408,14601.69462,27,8.262390253,0
8098,6743.86,934.46,0,233.7741934,18048.25109,17003.24527,33,7.491401289,0
8099,5653.32,239.96,1,,22545.44975,11242.75799,41,11.02347019,0
8100,5249.73,337.28,0,187.7780026,16609.72694,15958.50685,35,13.47194572,0
8101,1405.88,209.35,0,198.8183776,27458.06925,15690.64864,50,10.02390781,0
8102,3981.53,227.47,0,144.6215898,21516.79855,15871.41996,20,8.688565887,0
8103,4279.14,434.5,0,110.8522271,30486.3995,8948.320256,93,10.61069429,0
8104,2187.66,238.66,0,,25895.36006,15428.26948,49,8.561714552,0
8105,3263.88,1977.33,0,159.7683502,24185.16447,,43,8.913798841,0
8106,2028.75,425.53,1,262.4385809,15224.41479,12167.5139,37,9.610003454,1
8107,4942.51,226.65,0,1002.048608,20419.27057,14982.63047,32,10.7760121,1
8108,6228.15,211,0,881.4327949,18416.61341,15937.54568,42,6.666587804,0
8109,,272.39,0,79.16331749,20131.13629,9558.134575,38,5.940764129,0
8110,5622.18,191.14,0,261.1158925,103693.0195,13721.23399,40,8.28094355,0
8111,3554.91,312.1,0,214.6763416,15496.51265,18575.46078,35,11.04467609,0
8112,2101.9,279.43,0,177.5902641,19217.1877,10591.39942,42,7.469688228,0
8113,2364.7,,0,155.4854306,97590.27923,5308.634822,47,13.66857258,0
8114,,439.69,0,279.9545605,14948.85796,17383.0543,47,11.70411983,0
8115,3666.71,381.75,0,146.789015,24002.08592,10760.0655,41,11.33858595,0
8116,4760.38,348.92,0,181.5676271,21112.42607,,36,11.71042067,0
8117,3478.75,,0,228.4872551,24066.26605,15587.70882,41,10.85304376,0
8118,5508.46,344.34,1,272.538332,22436.0927,15347.66378,50,11.01391093,0
8119,4651.59,472.26,0,189.1840146,11431.87256,19596.92998,34,12.48398132,0
8120,5015.82,-1.05,0,163.2591513,15833.47422,13911.70461,33,12.00007618,0
8121,6710.38,368.94,0,194.6630396,28266.05657,15307.37421,42,10.60085341,0
8122,3229.65,1420.32,0,245.2235331,23925.4455,7381.910962,45,13.84703342,0
8123,5628.06,1075.1,5,1282.348721,11891.80382,17826.96575,35,10.15492147,0
8124,4979.04,380.11,,131.2420425,22350.05516,11888.77246,41,9.089993331,0
8125,22498.85,470.97,0,205.747006,15840.42539,29539.80261,26,7.033610481,0
8126,6327.88,377.52,0,128.2867296,9517.552559,14038.77801,36,8.555171409,1
8127,6318.52,262.88,,244.2108585,28286.04501,16909.77788,55,12.40465904,0
8128,3580.26,205.65,0,221.119195,20376.62909,17869.68444,43,9.931776101,0
8129,4726.76,314.46,0,153.9407185,21084.8919,14600.96895,28,10.95869546,0
8130,5421.82,,0,276.7072785,13716.14441,84827.1039,37,10.16162359,0
8131,4590.49,261.29,1,216.750674,14234.31252,25149.51518,21,37.97161661,0
8132,5877.53,270.96,0,211.259624,12041.81402,11608.11221,55,9.423965076,0
8133,5421.79,582.2,0,191.0444259,27084.88041,4905.29117,24,8.331871137,0
8134,7748.84,407.87,,199.5981033,11783.35678,9136.972891,6,9.129902101,0
8135,2704.58,415.01,,180.9258749,28083.92484,19487.67672,37,8.224702941,0
8136,4816.35,153.97,0,814.6978759,15066.18123,12844.24073,37,10.96396845,0
8137,3637.25,229.28,0,261.4565294,13860.60373,25493.60259,27,11.62489076,0
8138,5906.16,307.47,0,175.3628705,19723.13832,18272.00963,38,10.07003951,0
8139,2574.24,199.89,0,173.6795981,16578.95314,12061.38467,40,6.020828238,0
8140,5519.47,460.04,0,193.5352955,20486.47769,11496.67294,29,7.294629402,1
8141,4054.93,441.03,0,271.225724,15614.21736,12991.7966,25,11.29183358,0
8142,3898.76,246.65,0,256.5582947,18432.58625,,47,8.488883476,0
8143,2830.25,478.39,0,180.2575815,16208.03413,16249.84927,40,8.490975984,1
8144,4302.39,,0,261.3392713,24306.12862,18120.85425,4,10.13789772,0
8145,6626.75,558.94,0,205.4060085,22563.11496,10647.01756,18,8.42600791,0
8146,4962.22,314.47,0,157.8287366,21238.59611,8017.902456,14,,1
8147,5941.52,357.62,0,176.1935326,,10902.49995,34,40.7561567,0
8148,7496.96,439.99,0,268.6626935,106579.4881,19487.52277,38,,0
8149,5395.63,427.76,0,304.1422632,20893.99711,18614.4948,170,8.890366629,0
8150,4161.8,351.07,0,215.9908379,19400.23137,,28,11.4022415,0
8151,5700.88,285.89,0,171.6731419,16418.75926,22388.41464,48,10.17741288,0
8152,4183.56,1757.07,0,193.7541266,16429.78822,7399.104612,37,10.03580484,0
8153,4243.37,218.38,0,161.8777909,20735.6042,14062.29787,25,12.31375688,0
8154,2720.16,315.21,0,169.1618311,25089.53396,17520.97293,26,6.879933121,0
8155,6389.39,189.07,0,164.2476101,22851.81872,18553.96089,37,13.12933465,1
8156,4421,121.91,0,196.0328126,22823.09081,18616.8971,32,13.30287832,0
8157,5273.15,305.04,1,206.0340518,14469.21935,18257.6294,36,9.768739143,1
8158,3446.06,426.23,0,192.591943,22614.15931,20937.7172,41,9.214388847,0
8159,5653.92,392.58,0,188.9338533,18003.9627,18425.2579,26,12.68546881,1
8160,3857.09,291.81,0,,20878.68313,9805.134808,20,9.472306454,0
8161,4787.44,474.7,0,188.5395538,22760.07435,12953.2335,41,10.70671454,0
8162,6316.74,243.09,,191.7492095,14218.964,7371.373555,46,10.55638191,1
8163,6186.14,108.22,0,191.1719864,20787.01858,,57,10.97830118,0
8164,4966.95,81.79,0,277.1643866,21181.31167,20375.62642,41,7.800169953,0
8165,2347.8,181.88,0,175.4392688,24993.17382,9508.333012,27,10.87951898,0
8166,,381.66,0,229.8148053,,13290.13518,37,8.235731439,1
8167,7618.79,236.52,0,162.5811153,19693.92836,7100.587038,171,8.802197515,0
8168,6084.01,1730.48,0,217.4972416,20849.82141,14455.43236,20,11.85705499,1
8169,3870.19,464.63,0,227.3116596,17416.07035,11278.51722,35,8.993246183,0
8170,4829.61,189.99,0,254.2129643,17324.76123,9745.307914,39,8.724115909,0
8171,4184.87,347.85,0,180.7865915,17131.7872,14888.55368,53,10.40759593,0
8172,6895.78,353.9,0,144.3018718,19361.38484,23468.31852,37,12.69310949,0
8173,5393.75,213.93,0,160.8007338,28735.43609,18578.02155,26,14.809828,0
8174,3823.75,435.42,0,,97698.11435,13867.19208,67,,0
8175,4293.87,271.23,0,304.0875806,22437.69997,14781.4266,21,12.25832435,0
8176,6681.78,261.62,0,241.7226706,20157.96443,,24,9.952208142,1
8177,,511.16,,136.8930285,18462.36782,20663.8763,56,15.11904052,1
8178,7292.5,352.28,0,240.0326441,19879.01149,13602.01503,34,10.39724751,0
8179,6135.55,392.53,0,152.8104454,23846.72805,17255.29653,37,9.928728862,1
8180,4621.06,,0,182.5428691,19732.66282,10506.33802,49,10.76535427,0
8181,137.73,234.95,,209.3615538,19195.32735,15111.41267,43,10.52887749,1
8182,5445.74,424.98,0,217.7684428,18826.13317,18438.96098,33,7.372407534,0
8183,4997.26,249.81,0,203.2721047,15032.5993,19591.57891,50,8.605698539,0
8184,5209.97,245.54,,169.9443926,25200.45079,12119.39646,28,10.76114989,1
8185,5080.85,272.8,1,252.9979132,17765.31965,19507.90473,197,8.421258347,0
8186,3010.61,237.79,0,173.6216798,27347.04765,15667.98284,21,11.29528986,1
8187,5836.11,1911.08,,262.7256373,21223.52999,13701.61777,39,10.07212479,1
8188,5948.32,326.72,0,132.0310055,27029.42695,23591.76308,48,11.87348168,0
8189,6023.51,250.88,0,210.7765171,95001.43274,13378.47864,46,,0
8190,6419.87,367.45,0,138.6924518,16334.11212,10014.15892,47,10.96340622,0
8191,5906.08,272.48,0,158.2958684,25216.13844,11974.04948,71,6.376498578,0
8192,4384.96,267.19,0,174.3493896,17194.92892,18265.4797,33,6.781207685,0
8193,4893.74,304.87,0,276.0302727,26427.68409,10559.82451,25,8.39337879,1
8194,5136.69,,0,265.4012333,22893.56875,18732.13643,41,10.62182804,0
8195,5161.55,338.98,0,243.7124381,27322.31256,11159.32476,25,8.437585226,1
8196,6497.33,263.68,0,201.6642875,,14662.17216,22,11.45599728,0
8197,5965.5,384.71,0,209.4029475,24782.55441,24945.66152,165,10.77347147,0
8198,8116.02,277.76,0,263.3239581,16286.26416,11028.74895,299,9.082462494,1
8199,8309.7,234.5,0,,8017.875249,5909.746426,221,10.447717,0
8200,5119.47,153.2,0,200.9004212,24479.58349,21153.70047,41,9.111936931,0
8201,-754.98,398.32,0,274.333579,19967.99032,8698.580791,16,10.63021006,0
8202,6855.25,,0,240.7264768,124060.3514,11344.16674,29,8.979169807,0
8203,4189.44,321.09,0,212.1209933,,18279.29751,53,10.79298042,0
8204,3797.77,404.58,0,177.051161,20107.37608,18099.06451,164,12.7212362,0
8205,4402.33,252.26,0,172.5378873,,,62,7.528292696,0
8206,4330.04,162.56,0,183.1912322,20591.46777,13456.08807,37,8.611358326,0
8207,5918.4,306.98,0,1114.247721,17622.49883,18834.86883,34,43.47087621,0
8208,2660.85,330.8,0,241.7891408,19558.12442,24128.31935,32,10.6222803,1
8209,3383.42,,0,127.7854077,20788.19277,9425.232866,35,11.67531556,0
8210,5514.74,,0,102.6700661,5776.734398,19806.62337,19,6.5209022,0
8211,5934.42,51.38,0,152.4255097,22455.52582,12021.03267,48,9.633068281,0
8212,5962.31,412.01,0,,26794.52267,19687.31361,41,10.05647837,1
8213,3819.45,379.12,0,259.79736,19755.05606,10318.45591,33,11.76383104,1
8214,3532.6,,1,185.9790916,17896.21171,13964.84191,35,8.208341075,1
8215,4240.05,-33.59,0,212.7386674,21938.83759,16743.3292,46,11.45960212,0
8216,5359.81,428.39,0,220.8952256,28717.73695,19294.09878,60,,0
8217,7228.22,197.36,0,148.821457,22345.97431,17566.38721,54,13.54816354,0
8218,9644.22,249.23,0,,21071.86824,13068.4645,38,14.38785406,0
8219,4668.91,282.94,0,166.7597057,18047.10376,12739.80964,26,,0
8220,3000.98,340.74,0,277.9895728,14652.51798,23005.41729,18,9.479131103,0
8221,12608.18,363.94,0,193.6911999,20117.03791,16247.38815,37,10.98134789,1
8222,6450.43,389.28,0,183.1248351,20207.8838,12860.36511,27,11.16298525,0
8223,5816.94,381.59,0,722.3027041,10339.51367,17421.24315,38,11.05343546,0
8224,5674.15,325.29,0,1049.321323,16366.08177,17802.73653,39,10.84073913,0
8225,6381.54,341.59,0,312.7191197,25794.30631,8909.613413,223,11.06827038,0
8226,4280.42,954.62,1,220.6794145,18709.65212,17188.23417,22,12.09929734,0
8227,4351.04,224.9,5,213.5218436,7720.871341,8221.14361,25,14.3960067,0
8228,8278.6,389.55,0,166.6698187,28005.87674,12098.16115,32,6.381305781,1
8229,4630.14,383.72,0,1147.995937,15542.45461,10561.72911,39,12.59947375,0
8230,6102.7,1861.9,0,207.8808904,88243.31761,14418.71151,38,10.28316329,0
8231,5009.57,248.56,0,196.8582763,25311.27061,13033.05009,67,8.420301913,0
8232,2227.61,391.05,0,224.7397392,,14099.29615,9,36.49203412,0
8233,1933.06,183.88,0,109.2077011,10150.19716,6473.299942,49,10.61102285,1
8234,4131.52,407.74,0,194.9737754,21087.82765,14657.44989,49,10.07203967,1
8235,6584.15,273.91,0,140.1486077,23984.21077,10044.20517,25,7.842571483,0
8236,,468.42,0,201.4449249,17654.44701,25275.80747,30,9.9386305,0
8237,6371.12,147.86,0,163.7900312,19385.78093,13201.62046,57,12.07363458,0
8238,3519.43,2381.7,0,167.2080075,14101.01879,13839.84885,29,13.10300621,0
8239,7423.81,263.85,0,133.3279359,15022.68209,18127.71073,29,10.25482338,1
8240,3552.66,262.05,0,255.7832486,18391.6135,104756.1077,37,10.24887222,0
8241,5319.24,1597.42,1,166.1126751,23243.06115,9700.721509,42,11.24578811,0
8242,4984.47,230.29,0,168.7880688,20488.87371,17578.70936,48,12.33015686,1
8243,4739.19,292.77,0,276.5307536,,19348.21514,48,10.36698191,0
8244,7007.89,1131.19,0,228.3978716,28268.05488,15830.97267,45,10.70053289,0
8245,3942.33,229.89,0,98.2680381,24432.86085,15740.81385,13,46.0075895,0
8246,2975.59,348.69,0,269.2680086,12050.18279,12696.25992,36,9.684581081,0
8247,5029.99,209.84,0,282.3945321,18581.10982,13550.19354,37,8.728116152,0
8248,4400.26,223.18,0,277.7188044,24384.97826,14515.02292,44,7.930711481,0
8249,10066.07,162.72,0,233.4094622,19402.27527,13083.36397,27,7.59012726,0
8250,30073.81,,0,144.914512,11903.29565,18996.33899,24,8.275765951,0
8251,4385.99,431.16,0,197.5387246,17240.10539,11076.68666,23,8.138092675,0
8252,3415.83,215.41,0,127.5777349,8637.741415,18849.64192,42,10.59747597,0
8253,2179.57,226.84,0,156.6991972,18612.52188,20975.09866,48,10.89593007,0
8254,3462.17,319.39,0,144.4556638,16575.39363,16664.22859,38,9.158815717,0
8255,5172.41,262.92,,843.2423862,18196.77039,6947.308701,23,8.321812708,0
8256,7140.99,522.82,0,208.1976945,25907.37586,17754.88657,38,14.30360052,0
8257,33412.67,283.75,0,177.7544025,13342.99322,12103.278,25,9.117934872,1
8258,5343.64,333.52,0,175.6069122,16408.92084,12625.53547,27,8.813475492,0
8259,4515.25,394.38,0,185.4552778,14291.18786,16628.82168,32,6.853991151,1
8260,5403.22,392.46,0,1374.86817,25356.6804,19974.32957,26,,0
8261,4222.04,323.33,0,308.1877751,25656.1861,7523.807778,22,13.63828413,0
8262,7577.55,283.89,0,177.465191,21800.37633,15259.07679,55,9.626663671,0
8263,4716.21,502.4,0,216.8037101,21541.44801,,13,9.306095479,1
8264,4870.49,290.02,1,,13998.30887,10054.58574,29,10.55337639,0
8265,1676.27,255.83,0,238.3825652,20995.94493,14098.16281,33,10.61504125,0
8266,4706.85,235.42,0,,14390.44793,12228.03698,37,5.008775851,0
8267,6254.73,127.32,0,164.4447568,20205.96977,18164.96232,40,11.29507266,0
8268,3398.42,382.16,0,300.0793633,18283.25749,9372.851557,33,13.75015678,0
8269,3873.92,65.19,,132.1965379,17029.16559,7932.828199,37,10.111812,1
8270,6189.07,299.43,0,77.35863227,20141.5118,18744.16426,50,9.782666317,0
8271,2785.01,279.51,,236.7415123,23386.3095,16073.96232,26,11.58932998,0
8272,6586.7,524,0,181.6185795,,9662.123357,39,11.35185768,0
8273,4201.78,116.83,0,,22754.92469,14691.87425,34,10.34610264,0
8274,4417.15,209.89,0,336.58295,31389.94903,9231.752341,42,11.54606472,0
8275,3314.18,286.39,0,236.5113286,21004.62519,19150.27704,55,11.64099787,1
8276,5567.07,280.25,0,197.0742951,28919.43665,16252.29058,44,7.65365396,0
8277,8689.81,245.05,0,164.603418,22177.92044,11784.02405,34,7.70272095,0
8278,6172.25,,0,222.2893924,21198.94791,61946.52978,56,7.417170034,0
8279,3703.57,174.04,0,566.7868427,19158.86002,12933.6281,55,6.972852642,0
8280,6703.43,335.72,0,174.1949281,21495.50479,10162.45786,248,11.62100664,1
8281,4524.98,67.85,0,198.1450515,22157.89249,21029.93171,39,11.62577158,0
8282,7061.73,297.42,0,210.6745916,12912.73603,,27,10.89552073,1
8283,6210.01,239.96,0,192.8784332,23500.27027,13194.31648,8,13.32385689,0
8284,585.29,401.63,0,165.3394378,12580.03094,13584.71075,39,9.383317782,1
8285,3493.88,475.53,0,246.0331073,23505.85677,9946.815109,45,8.620026958,0
8286,6416.58,266.89,1,117.4173218,22994.76716,14277.21965,20,10.24527686,1
8287,26137.43,439.07,0,186.1038064,27106.23763,17201.60591,41,12.28420658,0
8288,3464.37,268.39,0,174.1034719,15689.48756,20315.36877,31,8.818335829,0
8289,4049.62,203.39,0,250.592155,15064.48701,10967.41347,42,13.88405984,0
8290,2140.65,474.59,1,177.0558453,25536.29275,7418.666297,29,9.85658017,0
8291,4867.44,352.08,0,221.8831778,14625.80371,10467.83434,27,11.02595436,0
8292,8316.03,300.44,0,216.6523398,14133.83346,17502.96609,35,10.32517766,0
8293,,368.72,0,108.2440829,21043.08955,14804.20886,22,,0
8294,8285.63,327.42,0,196.7176308,19766.54229,19465.72365,48,11.82057979,0
8295,6323.6,293.08,0,112.8632089,20776.77668,15187.14822,36,3.049925233,0
8296,6541.22,167.36,1,217.5642609,22688.63351,22270.67731,22,9.322776205,0
8297,7961.12,272.95,,,22716.55154,7864.535678,29,57.95222414,1
8298,5565.89,362.33,0,259.3334788,19610.6357,3793.280734,215,7.096422313,0
8299,4719.16,287.72,0,,20240.76643,21089.50122,32,8.598263031,0
8300,6548.99,390.23,0,161.4971849,19665.07366,11418.95933,45,9.013716776,0
8301,7180.76,338.37,0,259.9929433,20176.37179,15619.15862,24,46.69940768,0
8302,4280.05,212.19,0,156.4054918,13062.75548,,33,8.795291448,0
8303,,168.08,1,244.7347531,23781.9498,16470.67853,35,7.962761832,0
8304,5208.28,284.28,0,223.3764337,126225.8345,12868.24299,63,9.85804379,0
8305,6247.25,247.58,0,181.7284189,23187.14611,10716.60097,27,11.61114079,0
8306,6197.14,333.63,0,,22802.51618,10356.5778,44,10.76497947,0
8307,2863.75,228.19,0,262.0831271,15046.99425,17716.48702,208,12.05359899,0
8308,7867.41,238.46,0,225.0232029,12923.71038,18471.74397,57,,0
8309,4038.25,405.31,0,,24154.46389,13874.59574,52,12.51836615,1
8310,4602.4,314.82,0,212.2302842,20142.8422,12314.4032,30,7.448578306,0
8311,3646.02,229.73,0,250.3080949,20847.66192,17559.01919,23,12.62247247,0
8312,9047.49,301.76,0,205.6009397,21072.4581,8332.699044,19,12.18438867,1
8313,5363.11,437.89,0,211.9199416,21285.26383,23773.64148,39,6.844742681,0
8314,3723.54,,0,251.6001872,23232.70367,17035.6909,48,10.93626811,0
8315,31479.43,359.3,0,276.8631387,19522.85864,14282.36224,50,9.747495138,0
8316,6153.7,224.78,0,970.1002063,10474.53262,18734.5562,33,9.787576451,0
8317,4718.41,402.64,0,133.1278567,23442.02757,17837.98656,37,10.13205054,0
8318,6260.91,531.81,1,134.8711843,22887.73313,16057.74498,53,8.761418946,0
8319,3762.06,220.85,0,165.4503594,13526.77719,6493.850713,27,11.87759053,0
8320,4260.62,181.81,0,153.2554237,14169.76628,84246.37716,6,10.00817731,0
8321,1984.68,317.55,0,115.8765552,24414.95637,21551.48609,50,7.750702252,0
8322,3014.07,387.55,0,292.3912502,25595.36811,12501.51545,22,9.924716792,0
8323,7711.45,,0,226.4049631,6681.796844,19313.92052,33,9.051585411,0
8324,,973.4,0,173.8101202,111021.0765,18820.65944,207,11.23179198,0
8325,5098.68,289.14,0,198.3741579,18896.76825,16323.33361,30,7.369503951,1
8326,7494.4,359.81,0,110.6800456,20370.82116,15765.7418,49,14.00551348,0
8327,4759.89,259.3,,257.8660949,20656.38899,17519.3047,68,10.2410555,0
8328,4634.88,360.73,0,102.5194804,16189.28637,16871.24369,26,7.527504098,0
8329,5084.77,416.47,0,225.5013891,23263.35134,23508.87179,38,,0
