region,division,sucursal,ubicacion,Country,State,City,si_m_12,si_m_11,si_m_10,si_m_09,si_m_08,si_m_07,si_m_06,si_m_05,si_m_04,si_m_03,si_m_02,si_m_1,si_act,si_vnc_m_12,si_vnc_m_11,si_vnc_m_10,si_vnc_m_09,si_vnc_m_08,si_vnc_m_07,si_vnc_m_06,si_vnc_m_05,si_vnc_m_04,si_vnc_m_03,si_vnc_m_02,si_vnc_m_01,si_vnc_act,si_30_89_m_12,si_30_89_m_11,si_30_89_m_10,si_30_89_m_09,si_30_89_m_08,si_30_89_m_07,si_30_89_m_06,si_30_89_m_05,si_30_89_m_04,si_30_89_m_03,si_30_89_m_02,si_30_89_m_01,si_30_89_act,cst_m_23,cst_m_22,cst_m_21,cst_m_20,cst_m_19,cst_m_18,cst_m_17,cst_m_16,cst_m_15,cst_m_14,cst_m_13,cst_m_12,cst_m_11,cst_m_10,cst_m_09,cst_m_08,cst_m_07,cst_m_06,cst_m_05,cst_m_04,cst_m_03,cst_m_02,cst_m_01,cst_act,cd_m_12,cd_m_11,cd_m_10,cd_m_09,cd_m_08,cd_m_07,cd_m_06,cd_m_05,cd_m_04,cd_m_03,cd_m_02,cd_m_01,cd_act,pct_fpd_m_12,pct_fpd_m_11,pct_fpd_m_10,pct_fpd_m_09,pct_fpd_m_08,pct_fpd_m_07,pct_fpd_m_06,pct_fpd_m_05,pct_fpd_m_04,pct_fpd_m_03,pct_fpd_m_02,pct_fpd_m_01,pct_fpd_act,qts_ago_22,qts_sep_22,qts_oct_22,qts_nov_22,qts_dic_22,qts_ene_23,qts_feb_23,qts_mar_23,qts_abr_23,qts_may_23,qts_jun_23,qts_m_12,qts_m_11,qts_m_10,qts_m_09,qts_m_08,qts_m_07,qts_m_06,qts_m_05,qts_m_04,qts_m_03,qts_m_02,qts_m_01,qts_act
Nucleo Dos,Nucleo Avance,Avance 2,"19.434, -99.131",Mexico,Ciudad de México,Ciudad de México,0.0,0.0,0.0,107640.7516,191342.6752,553267.0344,692044.078,984015.6436,1101892.6728,1427166.6924,1677626.9043999999,1948189.2755999998,2391125.4024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31429.4836,166200.2972,146008.0128,175948.44199999998,175948.44199999998,232520.01919999998,0.0,0.0,0.0,0.0,0.0,29026.5784,157264.2024,134217.45880000002,82779.0252,65614.8756,97478.37040000001,195035.4408,141237.6684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29943.45,0.0,0.0,0.0,101300.0,66300.0,245428.5,125991.68,232621.08000000002,95963.44,248499.13,173527.05,207384.28,354424.54,0.0,0.0,0.0,0.0,0.3333333333333333,0.75,0.06666666666666667,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,179.94,57.25,34.33,474.3
Nucleo Dos,Nucleo Avance,Avance 3,"19.431, -99.135",Mexico,Ciudad de México,Ciudad de México,0.0,0.0,0.0,79090.70999999999,304393.66839999997,670620.9887999999,978289.3400000001,1453826.9816,1776403.3784,2201525.4756000005,2806709.2375999996,3074611.7039999994,3911604.6223999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140079.7288,300797.20160000003,291384.2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24524.3272,166774.6344,321425.3544,254527.9768,110313.9008,67413.4832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432.74,0.0,0.0,0.0,0.0,75000.0,192769.80000000002,310451.99,342612.43,389639.6,281276.3,361065.25,549176.4199999999,353471.16000000003,729032.47,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.25,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.49,11860.65,0.0
Nucleo Dos,Nucleo Avance,Avance 4,"19.433, -99.137",Mexico,Ciudad de México,Ciudad de México,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105800.0,543241.7292,1032452.4376,1902310.8587999998,2181269.4372,3101407.8132000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34688.7836,37572.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,382525.36,385522.09,800176.65,259421.87,797677.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nucleo Dos,Zona Bahia Veracruz,Colinas Miron,"19.2, -96.15",Mexico,Veracruz,Veracruz,28743015.399599977,29622842.751999974,30965557.365599956,31715466.869599976,32368573.91799997,33850105.74879994,32969277.395199977,32970910.465599976,33375941.78079996,34633128.27679998,35471363.80239998,35547675.37319996,37050413.6888,2584632.7952,2691554.7748,2558233.9816000005,2744585.8744000006,2605667.7623999994,2376594.9880000004,2443356.296799999,2375586.3479999993,2593300.8151999996,3015498.6468,3062157.9203999992,2919154.4195999997,3106471.0672,1491257.8776,1820005.4940000004,1836221.8451999996,1304995.5115999999,1506243.0712000001,1776300.4336,1908969.1679999998,2373968.7748,2322709.8168,1229894.9715999998,1380897.3608000001,2215489.3008000003,2018684.9095999997,635455.71,279415.73,460251.3,274937.38,229981.15999999997,287362.03,186163.03000000003,347181.73,595171.4500000001,312397.39999999997,175207.8,302776.85,439655.79,297449.99,492944.66,311942.08999999997,563112.2899999999,525378.24,250259.53,712465.76,277443.81,497913.14,288450.01,310516.12000000005,1620212.0799999996,1916997.8299999998,2281080.92,1873600.2099999997,1599061.69,1977268.0400000003,911242.9599999998,1055607.0599999998,1653646.55,2299889.5,1852364.1300000001,1728013.5800000003,1961080.28,0.07526881720430108,0.011627906976744186,0.009259259259259259,0.016260162601626018,0.05504587155963303,0.012048192771084338,0.03773584905660377,0.037037037037037035,0.0,0.0,0.044444444444444446,0.02,0.020833333333333332,19239.47,3919.37,13577.940000000006,119889.29,27281.93,42184.46000000001,35402.350000000006,11542.42,32408.879999999983,23797.040000000026,21919.91,29349.889999999996,6235.810000000001,14713.049999999997,60635.07000000001,8628.029999999999,43068.189999999995,17615.46,6083.91,12312.189999999999,15154.11,3598.37,41803.34000000001,5527.550000000001
Nucleo Dos,Zona Bahia Veracruz,Cumbres Xalapa,"19.54, -96.91",Mexico,Veracruz,Xalapa-Enríquez,33262976.307999972,34259286.57239999,34694763.14119999,35123438.738400005,34889995.713999964,36477144.16680001,35022305.10639999,35064572.11719997,36143706.193199955,37113678.91119999,38162480.139199995,38139629.01999998,38735694.242800005,3604494.085999999,3201850.0504000015,3599428.7488000006,3382490.8992000003,3242091.6288000005,3309593.9751999998,3766146.343600001,3679240.992800001,3566135.9668,3340889.1651999997,2994427.1407999997,3271301.09,3567533.840799999,2544856.2175999996,2165184.0292,1881597.6604000004,2219241.8676,2399410.2344,2594327.7420000006,2047762.2248000004,1689993.6488,1509266.6639999999,1970386.8968,2640938.6268,2453001.0076,2661108.375600002,568776.85,367062.64,525910.55,489585.88000000006,191950.86,366184.58999999997,342584.58,342545.07999999996,262305.05,561284.9199999998,754293.2100000001,769280.8299999998,852266.9600000001,291205.14,690921.11,647989.2699999998,679199.7200000001,395642.94000000006,575904.0700000001,673135.1400000001,450409.33999999997,611177.5000000001,663784.55,525148.65,1717974.18,2052740.8499999999,1627953.6800000002,1885844.02,1290075.2599999998,1440181.35,974372.4400000001,1580185.3100000003,2245659.79,2298209.63,2155567.8900000006,1749930.3800000001,1620726.84,0.06521739130434782,0.04285714285714286,0.008695652173913044,0.02564102564102564,0.034482758620689655,0.0784313725490196,0.013333333333333334,0.0,0.03125,0.020202020202020204,0.023076923076923078,0.009259259259259259,0.045454545454545456,80786.51999999999,112910.23999999999,17772.050000000003,151470.75999999998,39337.090000000004,47791.79,59534.81999999999,49616.69,16801.800000000003,24586.970000000005,27658.52,37746.329999999994,19017.68,7487.2699999999995,26210.81,18286.350000000002,33617.39,60759.21,19547.78,11153.67,17709.81,69067.04,16410.309999999998,7496.789999999999
Nucleo Dos,Zona Bahia Veracruz,Lomas Xalapa,"19.545, -96.915",Mexico,Veracruz,Xalapa-Enríquez,18851820.381999996,19857294.091599993,20275331.86759998,20958840.770399984,21377128.506800003,21711018.897199996,21346589.569199987,22206483.125999995,23099721.754400007,23831492.31599998,24430928.428000007,24601575.815999955,25255358.4436,2948543.135599999,3236649.1744,3041210.7303999993,2637969.8348,2602262.297999999,2339244.7675999994,2775744.8192,3265508.8296,3376490.159999999,3307060.8564,3776291.98,3722470.1744,3857901.6884000003,1634479.838,1186286.0484,1133729.3084,1481146.2476,1778073.3431999998,2217586.5176000004,2028885.6516,1778378.2467999998,2092064.3516000004,2227392.5644000005,1672345.9784000004,1562324.6375999998,1961384.0872,171120.56,324672.58999999997,230751.03999999998,139868.8,236556.34000000003,393293.23,248141.39,312545.76,425111.71,329054.41000000003,760167.36,633955.16,225811.88999999998,527084.3,432738.77,397389.48999999993,843068.94,391443.92,328666.57999999996,598278.0499999999,401914.88000000006,554747.31,618746.3300000001,591119.9099999999,1009840.0299999999,1577503.75,1204148.61,1272149.7400000002,1050165.9100000001,898688.72,577961.5,1291195.2000000002,1609344.3800000001,1452843.78,1332765.76,1168521.1700000002,1511500.37,0.05128205128205128,0.020833333333333332,0.014084507042253521,0.06666666666666667,0.05172413793103448,0.07894736842105263,0.0425531914893617,0.0,0.02,0.02857142857142857,0.0,0.017241379310344827,0.029850746268656716,744.6899999999999,10555.38,11372.320000000003,63492.93999999999,2878.7000000000003,5866.41,3410.8600000000006,5582.92,6792.930000000002,4531.309999999996,2200.58,3213.09,3526.6400000000003,32202.37,768.9300000000003,24031.27,37230.93,6466.88,12955.390000000001,11374.27,29437.070000000003,26065.440000000002,7297.16,7406.03
Nucleo Dos,Zona Bahia Veracruz,Puerta Cuauhtemoc,"19.22, -96.17",Mexico,Veracruz,Heroica Veracruz,2630627.9943999993,3718694.0703999996,4332879.93639999,4749743.7588,5237956.523199999,6075899.477199998,6113759.591599999,6634667.700799991,7320156.855200001,7870065.0948,8685549.133599995,9231137.402799997,10135926.797999999,61208.08,232289.912,344112.7068,484775.4012,556407.1692000001,705166.4524,713304.2408,672938.7096000001,619105.2388,496350.98319999996,427195.0948,254542.82720000003,212341.1528,293808.3212,248600.5172,305771.9952,342152.366,427887.2156,246370.09920000003,247896.5128,222596.5184,49044.4656,46371.067200000005,212558.9892,214461.2732,356461.2676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.76,19975.73,53899.369999999995,180303.62,91648.19,262102.09000000003,169809.7,97801.54,164528.39,62920.34,192164.47,824035.0100000001,560323.82,527291.72,462408.48,699744.9,334827.58,602769.5800000001,840138.63,732105.69,865075.46,752911.19,867235.1900000001,0.1111111111111111,0.14285714285714285,0.037037037037037035,0.030303030303030304,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.02564102564102564,0.025,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,-1.02,125.83,0.01,432.46999999999997,-7.72999999999999,361.27,0.0,0.0,287.94,28.67,0.0,382.8,351.78,5771.92,237.36
Nucleo Dos,Zona Bahia Veracruz,Puerto Bravo,"19.21, -96.16",Mexico,Veracruz,Veracruz,52538123.06999993,53537657.24319996,54601666.96719998,55409128.76719997,55542380.70959996,58173705.945599966,57014663.04999991,57309201.659599945,58059232.05919995,59636210.45960001,61367582.88599997,61178690.55239995,62596035.21559997,4282160.416000001,4109850.2980000013,4253480.0932,4924187.882800001,4889738.7056,4401740.6152,4729175.6928,3999437.5544000007,4038101.0516000004,4286184.2387999995,4090631.8855999988,3891247.115599999,4733350.926000001,3425073.4732000004,3179493.892800001,3271803.6899999995,2696932.1423999993,2677846.0376000004,2570847.0720000006,2719082.4584,2798114.5492000007,3055118.4244,2941005.2988,3169066.7132,3327605.7051999997,3203510.7159999995,606798.25,1241421.66,510452.3300000001,391412.4799999999,668905.71,414038.1,606332.27,515253.73999999993,405459.02,662024.97,635237.78,860631.3699999999,1333357.1700000002,609565.89,334510.35,596122.97,943582.94,534316.3200000001,772016.74,879913.7100000001,660849.91,783857.2999999998,958025.1300000001,420777.88,2607093.9599999995,3020051.5100000007,3067545.43,2306466.1199999996,2223680.5300000003,3028017.9499999997,2119169.65,2268114.94,2749902.5199999996,3523742.3300000005,3260258.8500000006,2661600.38,2525298.32,0.03424657534246575,0.027210884353741496,0.01694915254237288,0.11675977653631285,0.11282051282051282,0.06504065040650407,0.016483516483516484,0.056451612903225805,0.016666666666666666,0.02631578947368421,0.03255813953488372,0.0,0.19753086419753085,53535.69999999999,75193.41,92602.77999999998,166938.90000000002,30538.339999999997,134687.19,69032.35000000002,33642.47999999999,53371.81999999999,108151.89999999997,34235.45999999999,126937.64,11427.31,25637.920000000002,85599.76,18038.300000000003,76371.87000000001,64022.02,15388.85,10175.5,46585.44,16067.72,40923.31,6430.53
Nucleo Dos,Zona Bahia Veracruz,Valle Rica,"19.18, -96.14",Mexico,Veracruz,Veracruz,21004957.29399999,21116799.827599987,21357665.402799957,21686094.866400007,21654111.761199985,22987325.674399987,21401039.106799975,20897971.18599997,20975120.976399977,21134273.337999985,21952584.134799987,22219643.259999987,22346209.96239999,2576850.1836,2730236.856,2639985.3811999992,2395908.9704,2702434.9140000003,2667222.2839999995,2594326.9176000003,2623012.3696,2386616.6688,2405172.6736,3010934.0828,2799721.9876000006,2771783.9852000005,2017585.0263999999,1417598.9799999997,1470349.8764,1583488.6128000002,1186761.5628,1683622.2719999999,1297673.6816,1141217.054,1874474.566,1826056.2100000004,1377099.9519999998,1350663.6168000002,1474858.6096000003,400393.64,475033.77,414126.94,204621.02,397057.68,175413.08000000002,626665.62,327911.51,368429.75000000006,485755.6999999999,323568.76,525054.6000000001,526513.5099999999,478910.98999999993,408635.32,331390.47,283308.16,624456.3600000001,662919.48,449643.44,516691.99,206830.35,544313.81,478890.76,848942.19,1093677.04,1324975.04,1039094.7000000002,752155.23,1202996.6800000002,481240.45999999996,695948.9,897134.1,1071167.97,1378927.2299999997,1349737.94,1096174.1600000001,0.019230769230769232,0.0392156862745098,0.0,0.04054054054054054,0.019230769230769232,0.029411764705882353,0.058823529411764705,0.04878048780487805,0.05555555555555555,0.04081632653061224,0.03571428571428571,0.045454545454545456,0.0379746835443038,17624.17,5051.25,8386.920000000002,44726.47000000001,2294.3999999999996,10144.12,47101.990000000005,34827.590000000004,6542.090000000001,61556.67,40791.48,5911.1,27842.090000000004,46219.509999999995,3750.4300000000003,6960.0199999999995,1592.7399999999998,80311.39000000001,49210.17,2846.2999999999997,96576.71000000002,20009.42,16112.470000000003,67401.45
Nucleo Dos,Zona Cordillera Puebla,Alturas de Puebla,"19.05, -98.2",Mexico,Puebla,Heroica Puebla de Zaragoza,39034970.123199984,40862777.49959994,41920118.748399995,42779901.41119998,43945045.215599954,46270049.36399996,45969978.17439995,46441597.357999936,47118523.10119997,48064901.99799998,49096027.731199935,49725661.9868,51105749.497600004,3179338.575199999,3317253.277599999,3928249.8244000003,3816639.3156,3776456.4624,3919840.074,3874005.9115999993,3862890.2616,3696156.2671999997,3382572.4295999995,3771644.5088000004,3601348.086,4024170.3104000003,2636914.0507999994,2406913.3608000004,2058531.8588000005,2258573.5252,1878795.458,1660481.6528,1741552.9468,1618236.1923999998,2177899.6051999996,2480602.7552000005,2323768.0056000003,2426320.2836,2653233.4708000002,530753.4,798451.31,420684.67,321842.08,162808.77,251443.85999999996,402253.09,336412.75,234180.96000000002,876704.2100000002,681965.1900000001,934255.7599999999,433140.44000000006,473095.52,725702.22,577140.4099999999,837425.0200000001,411292.4799999999,665912.4800000002,750221.0499999999,705209.9900000002,905607.13,595357.06,776931.4600000001,1687936.34,2629674.7199999997,2320717.1199999996,2369600.13,2551838.67,2460808.7099999995,1982335.6199999999,2060050.59,2203862.56,2505546.8000000003,2631928.49,2684640.78,2289216.4699999997,0.03225806451612903,0.12444444444444444,0.1390625,0.02586206896551724,0.01904761904761905,0.16390977443609023,0.1526610644257703,0.0425531914893617,0.08823529411764705,0.05,0.022222222222222223,0.11487854251012145,0.09882088714205503,23537.859999999993,43801.0,16930.569999999996,107422.09999999999,43416.95,29266.160000000003,5129.68,53715.36,14805.480000000005,22497.13000000001,13403.91,51712.299999999996,3480.1000000000004,13071.9,6919.97,21459.870000000003,42428.34,30093.77,34317.57,3511.55,74330.70999999999,15358.61,8443.289999999999,6763.390000000001
Nucleo Dos,Zona Cordillera Puebla,Bosques Tlaxcala,"19.32, -98.23",Mexico,Tlaxcala,Ocotlán,22099178.271999985,22663975.74359999,22669880.754799973,22530446.260799978,22154036.321999986,22819398.39959997,22067518.41839999,21964200.73079998,21989640.66,21858765.056799967,21935788.36839998,22193241.32719999,23151215.278400008,2555866.7304,2527621.2884,2405509.9464000002,2569475.232,2745519.568,2574231.6168000004,2346006.0360000003,2275097.2256,1858572.5692,1557080.8464000002,1390569.5136000002,1412131.3112000003,1569102.7044000002,1583117.2588000002,1702366.1227999998,2035385.2776000006,1963759.4352,782314.1404,807138.1068,866173.0132000002,1222600.1260000004,1239435.986,1026109.648,728964.182,1078919.7703999998,1386405.4140000003,448331.38999999996,596416.83,376272.48999999993,251507.0,139167.62,387362.35,97402.67000000001,148405.82,393619.37,233718.08000000002,263831.38,103385.38,309591.18,518854.6,417034.1699999999,391928.54,478026.20999999996,280023.69999999995,350864.27999999997,403215.00999999995,563107.07,492174.18,354988.76,202942.46000000002,903941.63,1124552.43,934969.85,730589.41,532766.9099999999,652308.86,671052.3,630829.55,953203.47,865226.6699999999,973469.83,1036753.37,1377075.96,0.031746031746031744,0.022727272727272728,0.03333333333333333,0.017857142857142856,0.0,0.06451612903225806,0.0,0.0425531914893617,0.02564102564102564,0.0,0.013888888888888888,0.014285714285714285,0.047619047619047616,1555.31,5423.84,19861.919999999987,30035.18,16794.46,6471.9,6644.699999999999,10443.82,5950.209999999999,27081.76,16638.71,7542.099999999999,3173.0099999999998,3171.76,10038.529999999999,-22.66999999999996,2466.83,7711.99,386.63,8092.77,4715.25,10022.039999999999,4065.6199999999985,1637.61
Nucleo Dos,Zona Cordillera Puebla,Jardines Manuel,"19.06, -98.21",Mexico,Puebla,Heroica Puebla de Zaragoza,21961604.205599986,23337996.288399965,24119616.80039998,24409435.802399974,24827993.654,25841828.39679999,25722982.569999993,25719414.691599987,26611096.093999997,27318306.047999974,28263159.357199993,28355042.676399983,30018094.902,1340709.1668000002,1585290.3556000001,1803178.6056000004,1830757.4676,1657049.7984,1767965.4227999998,1894674.4688000004,1631335.5056000003,1665747.6476,1495811.9204,1262497.3036,1394369.268,1543895.7848,1447069.9712,1314262.8776,960740.9880000001,1110936.33,1210180.5656,972952.0204,965292.1524,993994.8108000001,669579.6632,626572.8144,1096171.8036,1663130.9732,1320500.8184,411665.03,249430.76999999996,213537.69999999998,207010.18000000002,260399.55999999997,383835.33,229646.07,131163.58000000002,87729.20999999999,422239.61,251387.89,229124.06,103478.32,197877.53,430962.51,219142.62,265465.4,260345.75,493272.1000000001,408354.20999999996,249430.95,382639.66000000003,225533.46,132616.73,1190526.08,1851386.44,1638214.7,1353835.6300000001,1332916.21,1342456.56,1265846.16,1277089.5300000003,1965289.0899999999,1666928.4,1831802.1899999997,1368667.44,2034617.5500000003,0.03225806451612903,0.02,0.0,0.03125,0.012345679012345678,0.02631578947368421,0.013513513513513514,0.02702702702702703,0.017241379310344827,0.0196078431372549,0.014814814814814815,0.009009009009009009,0.022988505747126436,21535.89,17626.0,3733.06,37386.759999999995,20063.639999999996,20707.92,1980.52,56896.369999999995,8695.04,8889.049999999997,17426.57,31204.819999999996,11558.529999999999,2726.81,2955.0599999999995,342.73,7190.389999999999,13407.14,10107.08,32677.11,4163.32,4982.94,3002.92,4732.38
Nucleo Dos,Zona Cordillera Puebla,Llanos Tehuacan,"18.45, -97.38",Mexico,Puebla,Tehuacán,13700010.5628,14253164.456399994,14466514.008399997,14737055.835599987,14734427.163999997,15322636.185999993,15035315.802399999,15342953.176399972,15984377.627999986,16744878.16919999,17516280.63719999,17743042.80199998,18356597.536399994,1840414.9864000003,1516131.8520000002,1689659.6911999998,1349869.0896,1199598.232,987943.5260000002,861708.3367999999,642070.6032,649618.2871999999,832760.8360000001,1248450.1848000002,1221845.5547999998,1409754.2075999998,841216.6444000001,724615.6107999997,398738.13359999994,492775.58680000005,390531.19840000005,395472.0688,490945.1368,809264.6455999999,1113907.3264,828075.8515999999,514199.9172000001,677505.6492,741250.8243999999,232778.43,88396.04999999999,60503.14,108807.53,112565.23000000001,30700.59,307047.86,111102.59000000001,88287.87,327806.24,100866.88,121320.25,355676.32999999996,265737.73000000004,462583.24999999994,326418.93000000005,416811.26000000007,217661.18,384561.26,129930.96999999999,61923.3,126468.19,173742.11,70824.06,565374.4899999999,1069649.2000000002,903404.3499999999,1047289.04,709980.2699999999,787280.8200000001,736332.4199999999,1005045.01,1054273.6099999999,1160847.01,1146813.2799999998,952864.04,1021397.9700000001,0.0,0.0,0.019230769230769232,0.0,0.0,0.04081632653061224,0.038461538461538464,0.0,0.0,0.03389830508474576,0.013888888888888888,0.0,0.0,504.89,16980.9,9761.530000000004,29093.31,11097.290000000003,11834.970000000003,13623.150000000001,2340.04,36075.35999999999,261.44,10987.7,1257.25,8786.650000000001,252.04000000000002,2180.8900000000003,30.08,14281.990000000002,15994.400000000001,1231.41,2584.7400000000002,16740.46,1689.68,5369.099999999999,3577.33
Nucleo Dos,Zona Cordillera Puebla,Lomas Santiago,"19.08, -98.23",Mexico,Puebla,Francisco I. Madero,6842304.6276,7707410.6992,8618367.080399998,9540567.052799989,10345651.150400002,11152480.77599999,12139961.0812,13196380.0084,14369790.2712,15746711.634399991,16993964.658799972,17153190.417999994,18076732.934799984,623982.0059999999,661294.7276,550528.5791999999,611128.3343999999,277508.9472,139081.1728,380386.7972,750719.6392000001,980964.3424000002,987957.7844,1446368.2332,1148808.1731999998,1041847.3732,320871.0172,377633.8204,286331.2588,155632.3648,301614.874,756497.7548,719827.0423999999,680131.4504,813169.8063999999,703630.2984,435082.8208,948081.0707999999,1132239.7724000001,0.0,0.0,0.0,10344.14,0.0,0.0,0.0,0.0,0.0,0.0,23584.36,0.0,0.0,57009.45,131849.06,216850.78999999998,147742.32,59889.44,0.0,90868.89,42264.11,0.0,286652.17000000004,230153.9,724882.75,778546.06,845366.6200000001,1025751.8099999999,937841.01,714333.55,1061675.04,1046323.26,1161503.2,1412083.97,1263314.72,910875.6699999999,1157911.18,0.0,0.0,0.021739130434782608,0.021739130434782608,0.08333333333333333,0.08333333333333333,0.05128205128205128,0.034482758620689655,0.027777777777777776,0.0,0.09375,0.0,0.022727272727272728,0.0,0.0,0.04,41.71,171.68,283.44,158.88,0.04,1560.04,564.87,100.12,24.2,-290.52,399.66,330.74,0.0,1065.61,411.25,866.8399999999999,1410.0400000000002,5976.4,1483.26,2305.56,1294.01
Nucleo Dos,Zona Cordillera Puebla,Sierra Cordobesa,"18.88, -96.93",Mexico,Veracruz,Córdoba,13645237.494400004,14539244.029199984,15204200.362399971,15577157.808800003,16399590.63479998,17241967.38359998,17003657.1252,17489630.83959998,18215176.81199999,19121229.143599987,20105974.935999986,21011081.23439997,22064207.27919997,1773857.8355999999,1713096.3319999997,1809076.7587999997,2391026.804,2598494.696,2270318.1912000002,2556484.1108000004,2644130.4631999996,2880193.6336,3284250.3311999994,3613883.5031999997,4314169.670000001,4202847.991199999,1484390.0559999996,1432413.9892,1667552.8331999998,1427082.008,1392655.8804000001,1961709.5288,1840142.9852,2243797.8619999997,2238697.3136,2132404.6008,1922140.1388,1717550.6252,2296206.5067999996,280953.04000000004,168291.42,454790.55,93585.44,314619.24,329269.5399999999,315399.29,490530.25999999995,446807.6,951179.3899999995,485668.56000000006,93921.4,493439.34,414593.57,241095.31,253873.41999999998,703237.75,575441.2100000001,596692.0700000001,568771.22,528543.94,391538.92,272978.63,656086.3599999999,996725.26,1425100.48,1153134.4,659962.5299999999,1137743.6,1298455.1,642050.1900000001,1130047.26,1194704.79,1422829.91,1406190.9000000001,1399356.36,1581122.44,0.18181818181818182,0.0975609756097561,0.06944444444444445,0.06557377049180328,0.08163265306122448,0.0784313725490196,0.10526315789473684,0.08695652173913043,0.02564102564102564,0.02857142857142857,0.014285714285714285,0.15789473684210525,0.07692307692307693,26893.699999999997,1055.55,42496.53,48165.240000000005,28185.76,26224.55,8254.97,3143.0699999999997,7548.620000000001,7043.509999999997,16096.560000000001,4626.63,26486.51,1667.43,-845.86,1269.06,3513.7800000000007,2125.09,14734.37,3164.2999999999997,25024.11,19083.86,739.73,5684.29
Nucleo Dos,Zona Cordillera Puebla,Valles de Orizaba,"18.85, -97.1",Mexico,Veracruz,Orizaba,26428795.346399985,27247848.039999977,28507323.943199977,29953675.07319999,29860316.850800004,30972934.80159998,30683499.77839998,31028571.5452,31377033.856399972,32441077.498799976,33353726.518399995,33430528.86479996,34370384.10999996,2681462.3584000003,2314427.8755999994,2486877.3796,2702182.5300000007,2686063.1956,2713082.8507999997,3091636.403599999,3254621.5108,3336804.3196,3506163.3907999997,3011638.0524,3043002.560799999,3134766.8296,1669837.1808000002,1583163.5275999992,1698570.7616,2149056.5184,2021583.6836000006,1815305.934,1964235.526,2056671.1448000004,1869240.5132000002,1757193.73,1841311.6780000003,1797331.776,2408119.2872,409344.54,406248.09,255334.56,324650.69,382050.89999999997,217203.87999999998,280420.19,229554.03,397162.3,369258.5899999999,449475.85,290670.02999999997,649548.65,504810.0699999999,240943.86000000002,387820.04999999993,692093.9300000002,315185.05999999994,348489.98,637601.63,497228.63,532993.72,551153.23,586076.03,1475749.5999999999,1841527.97,2236783.31,2071966.81,1079412.34,1646281.1199999999,1118484.16,1317781.16,1662287.7799999998,2238234.8600000003,2040585.9,1579878.5,1898490.1,0.04597701149425287,0.02564102564102564,0.06086956521739131,0.051470588235294115,0.046296296296296294,0.0136986301369863,0.038461538461538464,0.02857142857142857,0.025974025974025976,0.05357142857142857,0.032,0.06766917293233082,0.037383177570093455,233.73999999999998,57335.53,47171.8,119020.62999999999,21119.709999999995,46487.670000000006,12973.829999999998,58353.829999999994,3863.380000000001,66020.96000000005,8220.619999999999,8217.77,17504.69,17080.209999999992,5389.699999999999,55736.16,67473.5,36227.24,26740.129999999997,4206.02,2944.8300000000004,87269.56999999999,11283.75,7262.26
